tienda,pais,moneda,categoria,keyword_busqueda,producto,precio_raw,url_producto,fecha_extraccion
Computron,Ecuador,USD,Periferico,teclado,TECLADO HP PAVILION X360 14M-DW0023DX 14M-DW1023DX 14M-DW1033DX,"$102,99",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:31
Computron,Ecuador,USD,Periferico,teclado,TECLADO DELL XPS 7590 BLACK (BACKLIT SMALL ENTER),"$102,99",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:31
Computron,Ecuador,USD,Periferico,teclado,"TABLET LENOVO IDEA TAB 5G 11"" 8GB+256GB INCLUYE LAPIZ LENOVO + FOLIO TECLADO","$598,99",https://www.computron.com.ec/producto-categoria/celulares-y-tablets/,2026-06-30 01:42:31
Computron,Ecuador,USD,Periferico,teclado,TECLADO + MOUSE XTECH INALAMBRICO CON MOUSE PAD XL Y HUB USB 3.0 4 PUERTOS,"$32,99",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:31
Computron,Ecuador,USD,Periferico,teclado,TECLADO XTECH ALAMBRICO USB MULTIMEDIA,"$8,99",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:31
Computron,Ecuador,USD,Periferico,teclado,"TABLET LENOVO IDEA TAB PRO 12.7"" 8GB+256GB GRIS + TECLADO + LENOVO TAB PEN PLUS + MOTO BUDS","$649,99",https://www.computron.com.ec/producto-categoria/celulares-y-tablets/,2026-06-30 01:42:31
Computron,Ecuador,USD,Periferico,teclado,TECLADO PRIMUS ALAMBRICO GAMER BALLISTA USB-C TRENZADO DESMONTABLE NEGRO,"$39,99",https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30 01:42:31
Computron,Ecuador,USD,Periferico,teclado,COMPUTADOR PC XTRATECH INTEL CI3-12100 3.30GHz-16GB-1TB-TECLADO+MOUSE-W11,"$689,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:31
Computron,Ecuador,USD,Periferico,teclado,"TABLET LENOVO IDEA TAB PRO 12.7"" 8GB 256GB USB-C LUNA GREY + TECLADO LENOVO + TAB PEN PLUS","$759,99",https://www.computron.com.ec/producto-categoria/celulares-y-tablets/,2026-06-30 01:42:31
Computron,Ecuador,USD,Periferico,teclado,REPUESTO TECLADO/PALMREST PARA LAPTOP XTRATECH XCT15Q11,"$59,80",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:31
Computron,Ecuador,USD,Periferico,teclado,REPUESTO TECLADO/PALMREST PARA LAPTOP XTRATECH XCT14Q82,"$60,00",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:31
Computron,Ecuador,USD,Periferico,teclado,REPUESTO TECLADO/PALMREST LAPTOP XTRATECH XCT14Q11,"$80,00",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:38
Computron,Ecuador,USD,Periferico,teclado,TECLADO EZMI ALAMBRICO GAMER RETROILUMINADO USB - NEGRO,"$19,99",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:38
Computron,Ecuador,USD,Periferico,teclado,TECLADO EZMI ALAMBRICO USB - NEGRO,"$7,99",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:38
Computron,Ecuador,USD,Periferico,teclado,TECLADO HP PAVILION 15-DA 250 255 G7 GEN7 BLACK,"$99,99",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:38
Computron,Ecuador,USD,Periferico,teclado,TECLADO ASUS G713 G713Q G713QE G713QM BLACK US (RGB BLACKLIT WIN8),"$119,99",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:38
Computron,Ecuador,USD,Periferico,teclado,TECLADO HP 15-FD 15-FC GRAY,"$119,99",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:38
Computron,Ecuador,USD,Periferico,teclado,TECLADO LOGITECH INALAMBRICO K250 BLUETOOTH - NEGRO,"$28,99
$19,99",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:38
Computron,Ecuador,USD,Periferico,teclado,TECLADO LENOVO IDEAPAD 5-15IIL05 15ARE05 15ITL05 5-15ALC05 Gray Backlit VER,"$119,99",https://www.computron.com.ec/producto-categoria/computadoras/accesorios/,2026-06-30 01:42:38
Computron,Ecuador,USD,Periferico,teclado,TECLADO PRIMUS ALAMBRICO GAMER USB 105 TECLAS 1000Hz ANTI-GHOSTING,"$49,99",https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30 01:42:39
